1,0,0,
0,1,0,
0,0,1,
0.999999,0,0.00163835,
0,1,0,
-0.00163835,0,0.999999,
0.999988,0,0.00491503,
0,1,0,
-0.00491503,0,0.999988,
0.999952,0,0.00982996,
0,1,0,
-0.00982996,0,0.999952,
0.999866,0,0.0163828,
0,1,0,
-0.0163828,0,0.999866,
0.999698,0,0.0245729,
0,1,0,
-0.0245729,0,0.999698,
0.999408,0,0.0343988,
0,1,0,
-0.0343988,0,0.999408,
0.998948,0,0.0458582,
0,1,0,
-0.0458582,0,0.998948,
0.998261,0,0.0589473,
0,1,0,
-0.0589473,0,0.998261,
0.997283,0,0.0736604,
0,1,0,
-0.0736604,0,0.997283,
0.995943,0,0.0899895,
0,1,0,
-0.0899895,0,0.995943,
0.994159,0,0.107924,
0,1,0,
-0.107924,0,0.994159,
0.991845,0,0.127448,
0,1,0,
-0.127448,0,0.991845,
0.988906,0,0.148544,
0,1,0,
-0.148544,0,0.988906,
0.985239,0,0.171187,
0,1,0,
-0.171187,0,0.985239,
0.980734,0,0.195348,
0,1,0,
-0.195348,0,0.980734,
0.975276,0,0.220989,
0,1,0,
-0.220989,0,0.975276,
0.968743,0,0.248067,
0,1,0,
-0.248067,0,0.968743,
0.961006,0,0.276528,
0,1,0,
-0.276528,0,0.961006,
0.951932,0,0.306308,
0,1,0,
-0.306308,0,0.951932,
0.941384,0,0.337336,
0,1,0,
-0.337336,0,0.941384,
0.929221,0,0.369525,
0,1,0,
-0.369525,0,0.929221,
0.915298,0,0.402777,
0,1,0,
-0.402777,0,0.915298,
0.899471,0,0.436981,
0,1,0,
-0.436981,0,0.899471,
0.881593,0,0.472011,
0,1,0,
-0.472011,0,0.881593,
0.86152,0,0.507724,
0,1,0,
-0.507724,0,0.86152,
0.83911,0,0.543961,
0,1,0,
-0.543961,0,0.83911,
0.814227,0,0.580547,
0,1,0,
-0.580547,0,0.814227,
0.786738,0,0.617287,
0,1,0,
-0.617287,0,0.786738,
0.756521,0,0.65397,
0,1,0,
-0.65397,0,0.756521,
0.723463,0,0.690363,
0,1,0,
-0.690363,0,0.723463,
0.687467,0,0.726216,
0,1,0,
-0.726216,0,0.687467,
0.648448,0,0.761259,
0,1,0,
-0.761259,0,0.648448,
0.606342,0,0.795204,
0,1,0,
-0.795204,0,0.606342,
0.561104,0,0.827745,
0,1,0,
-0.827745,0,0.561104,
0.512717,0,0.858558,
0,1,0,
-0.858558,0,0.512717,
0.461186,0,0.887304,
0,1,0,
-0.887304,0,0.461186,
0.40655,0,0.913628,
0,1,0,
-0.913628,0,0.40655,
0.348882,0,0.937167,
0,1,0,
-0.937167,0,0.348882,
0.288288,0,0.957544,
0,1,0,
-0.957544,0,0.288288,
0.224917,0,0.974378,
0,1,0,
-0.974378,0,0.224917,
0.158957,0,0.987285,
0,1,0,
-0.987285,0,0.158957,
0.090645,0,0.995883,
0,1,0,
-0.995883,0,0.090645,
0.0202608,0,0.999795,
0,1,0,
-0.999795,0,0.0202608,
-0.0518644,0,0.998654,
0,1,0,
-0.998654,0,-0.0518644,
-0.12535,0,0.992113,
0,1,0,
-0.992113,0,-0.12535,
-0.199763,0,0.979844,
0,1,0,
-0.979844,0,-0.199763,
-0.27462,0,0.961553,
0,1,0,
-0.961553,0,-0.27462,
-0.349387,0,0.936979,
0,1,0,
-0.936979,0,-0.349387,
-0.423479,0,0.905906,
0,1,0,
-0.905906,0,-0.423479,
-0.496265,0,0.868171,
0,1,0,
-0.868171,0,-0.496265,
-0.56707,0,0.823669,
0,1,0,
-0.823669,0,-0.56707,
-0.63518,0,0.772364,
0,1,0,
-0.772364,0,-0.63518,
-0.699848,0,0.714292,
0,1,0,
-0.714292,0,-0.699848,
-0.760297,0,0.649575,
0,1,0,
-0.649575,0,-0.760297,
-0.815737,0,0.578423,
0,1,0,
-0.578423,0,-0.815737,
-0.865365,0,0.501142,
0,1,0,
-0.501142,0,-0.865365,
-0.908383,0,0.418139,
0,1,0,
-0.418139,0,-0.908383,
-0.944006,0,0.329928,
0,1,0,
-0.329928,0,-0.944006,
-0.971477,0,0.237133,
0,1,0,
-0.237133,0,-0.971477,
-0.990082,0,0.140488,
0,1,0,
-0.140488,0,-0.990082,
-0.999166,0,0.0408363,
0,1,0,
-0.0408363,0,-0.999166,
-0.998146,0,-0.0608677,
0,1,0,
0.0608677,0,-0.998146,
-0.986532,0,-0.163567,
0,1,0,
0.163567,0,-0.986532,
-0.963943,0,-0.266108,
0,1,0,
0.266108,0,-0.963943,
-0.930123,0,-0.367247,
0,1,0,
0.367247,0,-0.930123,
-0.884959,0,-0.465669,
0,1,0,
0.465669,0,-0.884959,
-0.828495,0,-0.559996,
0,1,0,
0.559996,0,-0.828495,
-0.76095,0,-0.648811,
0,1,0,
0.648811,0,-0.76095,
-0.682726,0,-0.730674,
0,1,0,
0.730674,0,-0.682726,
-0.594425,0,-0.804151,
0,1,0,
0.804151,0,-0.594425,
-0.496848,0,-0.867837,
0,1,0,
0.867837,0,-0.496848,
-0.391008,0,-0.920387,
0,1,0,
0.920387,0,-0.391008,
-0.278124,0,-0.960545,
0,1,0,
0.960545,0,-0.278124,
-0.159618,0,-0.987179,
0,1,0,
0.987179,0,-0.159618,
-0.0371079,0,-0.999311,
0,1,0,
0.999311,0,-0.0371079,
0.0876096,0,-0.996155,
0,1,0,
0.996155,0,0.0876096,
0.212577,0,-0.977144,
0,1,0,
0.977144,0,0.212577,
0.335705,0,-0.941967,
0,1,0,
0.941967,0,0.335705,
0.454799,0,-0.890594,
0,1,0,
