0,0.020001,0
0,0.060002,0
0,0.120003,0
0,0.200004,0
0,0.300005,0
0,0.420006,0
0,0.560007,0
0,0.720008,0
0,0.900009,0
0,1.10001,0
0,1.32001,0
0,1.56001,0
0,1.82001,0
0,2.10001,0
0,2.40001,0
0,2.72002,0
0,3.06002,0
0,3.42002,0
0,3.80002,0
0,4.20002,0
0,4.62002,0
0,5.06002,0
0,5.52002,0
0,6.00002,0
0,6.50002,0
0,7.02003,0
0,7.56003,0
0,8.12003,0
0,8.70003,0
0,9.30003,0
0,9.92003,0
0,10.56,0
0,11.22,0
0,11.9,0
0,12.6,0
0,13.32,0
0,14.06,0
0,14.82,0
0,15.6,0
0,16.4,0
0,17.22,0
0,18.06,0
0,18.92,0
0,19.8,0
0,20.7,0
0,21.62,0
0,22.56,0
0,23.52,0
0,24.5,0
0,25.5001,0
0,26.5201,0
0,27.5601,0
0,28.6201,0
0,29.7001,0
0,30.8001,0
0,31.9201,0
0,33.0601,0
0,34.2201,0
0,35.4001,0
0,36.6001,0
0,37.8201,0
0,39.0601,0
0,40.3201,0
0,41.6001,0
0,42.9001,0
0,44.2201,0
0,45.5601,0
0,46.9201,0
0,48.3001,0
0,49.7001,0
0,51.1201,0
0,52.5601,0
0,54.0201,0
0,55.5001,0
0,57.0001,0
0,58.5201,0
0,60.0601,0
0,61.6201,0
0,63.2001,0
0,64.8001,0
0,66.4201,0
0,68.0601,0
0,69.7201,0
0,71.4001,0
0,73.1001,0
0,74.8201,0
0,76.5601,0
0,78.3201,0
0,80.1001,0
0,81.9001,0
0,83.7201,0
0,85.5601,0
0,87.4201,0
0,89.3001,0
0,91.2001,0
0,93.1201,0
0,95.0601,0
0,97.0201,0
0,99.0001,0
0,101,0
