0,0,0.139569
0,0,0.418708
0,0,0.837415
0,0,1.39569
0,0,2.09354
0,0,2.93095
0,0,3.90794
0,0,5.02449
0,0,6.28062
0,0,7.67631
0,0,9.21157
0,0,10.8864
0,0,12.7008
0,0,14.6548
0,0,16.7483
0,0,18.9814
0,0,21.3541
0,0,23.8663
0,0,26.5182
0,0,29.3095
0,0,32.2405
0,0,35.311
0,0,38.5211
0,0,41.8708
0,0,45.36
0,0,48.9888
0,0,52.7572
0,0,56.6651
0,0,60.7126
0,0,64.8997
0,0,69.2263
0,0,73.6926
0,0,78.2983
0,0,83.0437
0,0,87.9286
0,0,92.9531
0,0,98.1172
0,0,103.421
0,0,108.864
0,0,114.447
0,0,120.169
0,0,126.031
0,0,132.032
0,0,138.174
0,0,144.454
0,0,150.874
0,0,157.434
0,0,164.133
0,0,170.972
0,0,177.951
0,0,185.069
0,0,192.326
0,0,199.724
0,0,207.26
0,0,214.937
0,0,222.752
0,0,230.708
0,0,238.803
0,0,247.038
0,0,255.412
0,0,263.925
0,0,272.579
0,0,281.372
0,0,290.304
0,0,299.376
0,0,308.588
0,0,317.939
0,0,327.429
0,0,337.06
0,0,346.83
0,0,356.739
0,0,366.788
0,0,376.976
0,0,387.305
0,0,397.772
0,0,408.38
0,0,419.126
0,0,430.013
0,0,441.039
0,0,452.204
0,0,463.509
0,0,474.954
0,0,486.538
0,0,498.262
0,0,510.126
0,0,522.128
0,0,534.271
0,0,546.553
0,0,558.975
0,0,571.536
0,0,584.237
0,0,597.077
0,0,610.057
0,0,623.177
0,0,636.436
0,0,649.834
0,0,663.373
0,0,677.05
0,0,690.868
0,0,704.825
