0,0,0.0107692
-1.67605e-07,0,0.0323077
-8.38023e-07,0,0.0646154
-2.51407e-06,0,0.107692
-5.86616e-06,0,0.161538
-1.17323e-05,0,0.226154
-2.11182e-05,0,0.301538
-3.5197e-05,0,0.387692
-5.53095e-05,0,0.484615
-8.29643e-05,0,0.592308
-0.000119837,0,0.710769
-0.000167772,0,0.84
-0.00022878,0,0.98
-0.00030504,0,1.13077
-0.000398899,0,1.29231
-0.00051287,0,1.46462
-0.000649635,0,1.64769
-0.000812044,0,1.84154
-0.00100311,0,2.04615
-0.00122603,0,2.26154
-0.00148414,0,2.48769
-0.00178097,0,2.72461
-0.0021202,0,2.97231
-0.00250569,0,3.23077
-0.00294146,0,3.5
-0.0034317,0,3.78
-0.00398077,0,4.07076
-0.0045932,0,4.3723
-0.00527367,0,4.68461
-0.00602705,0,5.00768
-0.00685837,0,5.34153
-0.00777281,0,5.68614
-0.00877575,0,6.04152
-0.00987272,0,6.40767
-0.0110694,0,6.78459
-0.0123717,0,7.17228
-0.0137856,0,7.57074
-0.0153173,0,7.97996
-0.0169732,0,8.39996
-0.0187599,0,8.83072
-0.020684,0,9.27225
-0.0227523,0,9.72455
-0.0249721,0,10.1876
-0.0273503,0,10.6615
-0.0298945,0,11.1461
-0.0326122,0,11.6414
-0.035511,0,12.1476
-0.0385989,0,12.6645
-0.0418838,0,13.1921
-0.0453741,0,13.7306
-0.0490781,0,14.2798
-0.0530043,0,14.8398
-0.0571614,0,15.4105
-0.0615583,0,15.992
-0.0662041,0,16.5843
-0.071108,0,17.1873
-0.0762794,0,17.8011
-0.0817278,0,18.4257
-0.0874629,0,19.0611
-0.0934947,0,19.7072
-0.0998331,0,20.364
-0.106488,0,21.0317
-0.113471,0,21.7101
-0.120791,0,22.3992
-0.12846,0,23.0991
-0.136489,0,23.8098
-0.144888,0,24.5313
-0.153669,0,25.2635
-0.162842,0,26.0065
-0.172421,0,26.7602
-0.182416,0,27.5247
-0.192839,0,28.3
-0.203702,0,29.086
-0.215018,0,29.8828
-0.226799,0,30.6903
-0.239058,0,31.5086
-0.251806,0,32.3376
-0.265058,0,33.1775
-0.278826,0,34.028
-0.293124,0,34.8894
-0.307964,0,35.7614
-0.323361,0,36.6443
-0.339328,0,37.5379
-0.355878,0,38.4422
-0.373027,0,39.3573
-0.390788,0,40.2831
-0.409176,0,41.2197
