0,0,0.71
0,0,2.13
0,0,4.26
0,0,7.1
0,0,10.65
0,0,14.91
0,0,19.88
0,0,25.56
0,0,31.95
0,0,39.05
0,0,46.86
0,0,55.38
0,0,64.61
0,0,74.55
0,0,85.2
0,0,96.56
0,0,108.63
0,0,121.41
0,0,134.9
0,0,149.1
0,0,164.01
0,0,179.63
0,0,195.96
0,0,213
0,0,230.75
0,0,249.21
0,0,268.38
0,0,288.26
0,0,308.85
0,0,330.15
0,0,352.16
0,0,374.88
0,0,398.31
0,0,422.45
0,0,447.3
0,0,472.86
0,0,499.13
0,0,526.11
0,0,553.8
0,0,582.2
0,0,611.31
0,0,641.13
0,0,671.66
0,0,702.9
0,0,734.85
0,0,767.51
0,0,800.88
0,0,834.96
0,0,869.75
0,0,905.25
0,0,941.46
0,0,978.38
0,0,1016.01
0,0,1054.35
0,0,1093.4
0,0,1133.16
0,0,1173.63
0,0,1214.81
0,0,1256.7
0,0,1299.3
0,0,1342.61
0,0,1386.63
0,0,1431.36
0,0,1476.8
0,0,1522.95
0,0,1569.81
0,0,1617.38
0,0,1665.66
0,0,1714.65
0,0,1764.35
0,0,1814.76
0,0,1865.88
0,0,1917.71
0,0,1970.25
0,0,2023.5
0,0,2077.46
0,0,2132.13
0,0,2187.51
0,0,2243.6
0,0,2300.4
0,0,2357.91
0,0,2416.13
0,0,2475.06
0,0,2534.7
0,0,2595.05
0,0,2656.11
0,0,2717.88
0,0,2780.36
0,0,2843.55
0,0,2907.45
0,0,2972.06
0,0,3037.38
0,0,3103.41
0,0,3170.15
0,0,3237.6
0,0,3305.76
0,0,3374.63
0,0,3444.21
0,0,3514.5
0,0,3585.5
