-0.0005,0.0025005,0
-0.00149994,0.00750101,0
-0.0029997,0.0150016,0
-0.00499911,0.0250022,0
-0.00749792,0.0375029,0
-0.0104958,0.0525038,0
-0.0139925,0.070005,0
-0.0179875,0.0900065,0
-0.0224804,0.112508,0
-0.0274706,0.137511,0
-0.0329576,0.165014,0
-0.0389406,0.195018,0
-0.045419,0.227523,0
-0.052392,0.262529,0
-0.0598588,0.300036,0
-0.0678185,0.340044,0
-0.0762701,0.382554,0
-0.0852126,0.427566,0
-0.094645,0.47508,0
-0.104566,0.525096,0
-0.114975,0.577615,0
-0.12587,0.632636,0
-0.13725,0.690161,0
-0.149113,0.750188,0
-0.161459,0.812719,0
-0.174285,0.877754,0
-0.187591,0.945293,0
-0.201374,1.01534,0
-0.215633,1.08788,0
-0.230366,1.16294,0
-0.245572,1.2405,0
-0.261248,1.32056,0
-0.277393,1.40313,0
-0.294004,1.48821,0
-0.31108,1.57579,0
-0.328619,1.66588,0
-0.346618,1.75848,0
-0.365076,1.85358,0
-0.383989,1.9512,0
-0.403356,2.05132,0
-0.423174,2.15395,0
-0.443442,2.2591,0
-0.464155,2.36675,0
-0.485312,2.47691,0
-0.506911,2.58959,0
-0.528947,2.70477,0
-0.55142,2.82247,0
-0.574325,2.94268,0
-0.597661,3.0654,0
-0.621424,3.19064,0
-0.645611,3.31839,0
-0.670219,3.44865,0
-0.695245,3.58143,0
-0.720685,3.71673,0
-0.746538,3.85454,0
-0.772799,3.99487,0
-0.799464,4.13772,0
-0.826532,4.28308,0
-0.853997,4.43096,0
-0.881858,4.58136,0
-0.910109,4.73428,0
-0.938747,4.88972,0
-0.96777,5.04768,0
-0.997172,5.20816,0
-1.02695,5.37116,0
-1.0571,5.53669,0
-1.08762,5.70473,0
-1.1185,5.8753,0
-1.14974,6.0484,0
-1.18134,6.22402,0
-1.21329,6.40216,0
-1.24559,6.58283,0
-1.27823,6.76603,0
-1.31121,6.95175,0
-1.34453,7.14,0
-1.37817,7.33078,0
-1.41215,7.52409,0
-1.44644,7.71993,0
-1.48104,7.91829,0
-1.51596,8.11919,0
-1.55119,8.32262,0
-1.58671,8.52858,0
-1.62254,8.73707,0
-1.65865,8.94809,0
-1.69505,9.16165,0
-1.73174,9.37774,0
-1.7687,9.59637,0
-1.80593,9.81753,0
-1.84343,10.0412,0
-1.88118,10.2675,0
-1.9192,10.4962,0
-1.95746,10.7275,0
-1.99597,10.9614,0
-2.03471,11.1978,0
-2.07369,11.4367,0
-2.11289,11.6781,0
-2.15232,11.9221,0
-2.19196,12.1687,0
-2.23181,12.4178,0
-2.27187,12.6694,0
-2.31212,12.9236,0
-2.35257,13.1803,0
-2.3932,13.4395,0
-2.434,13.7013,0
-2.47499,13.9657,0
-2.51613,14.2325,0
-2.55744,14.502,0
-2.5989,14.7739,0
-2.64051,15.0484,0
-2.68226,15.3255,0
-2.72415,15.6051,0
-2.76616,15.8873,0
-2.80829,16.172,0
-2.85053,16.4592,0
-2.89289,16.749,0
-2.93534,17.0414,0
-2.97788,17.3363,0
-3.02051,17.6337,0
-3.06322,17.9337,0
-3.106,18.2362,0
-3.14884,18.5413,0
-3.19175,18.8489,0
-3.2347,19.1591,0
-3.27769,19.4718,0
-3.32071,19.7871,0
-3.36377,20.105,0
-3.40684,20.4253,0
-3.44993,20.7483,0
-3.49301,21.0737,0
-3.5361,21.4018,0
-3.57917,21.7323,0
-3.62222,22.0655,0
-3.66525,22.4011,0
-3.70824,22.7394,0
-3.75119,23.0801,0
-3.79408,23.4235,0
-3.83691,23.7693,0
-3.87968,24.1178,0
-3.92237,24.4687,0
-3.96497,24.8223,0
-4.00748,25.1783,0
-4.04989,25.5369,0
-4.09218,25.8981,0
-4.13436,26.2618,0
-4.17641,26.628,0
-4.21832,26.9968,0
-4.26008,27.3682,0
-4.30169,27.7421,0
-4.34314,28.1185,0
-4.38442,28.4975,0
-4.42551,28.879,0
-4.46641,29.2631,0
-4.50712,29.6497,0
-4.54761,30.0388,0
-4.58789,30.4305,0
-4.62793,30.8247,0
-4.66774,31.2215,0
-4.70731,31.6208,0
-4.74662,32.0226,0
-4.78566,32.427,0
-4.82442,32.8339,0
-4.86291,33.2433,0
-4.90109,33.6553,0
-4.93898,34.0698,0
-4.97655,34.4869,0
-5.01379,34.9064,0
-5.0507,35.3285,0
-5.08727,35.7531,0
-5.12348,36.1803,0
-5.15932,36.6099,0
-5.1948,37.0421,0
-5.22989,37.4768,0
-5.26458,37.914,0
-5.29887,38.3538,0
-5.33274,38.796,0
-5.36618,39.2408,0
-5.39919,39.6881,0
-5.43175,40.1379,0
-5.46386,40.5902,0
-5.49549,41.045,0
-5.52665,41.5023,0
-5.55731,41.9621,0
-5.58748,42.4244,0
-5.61713,42.8893,0
-5.64626,43.3566,0
-5.67486,43.8264,0
-5.70291,44.2987,0
-5.73041,44.7734,0
-5.75734,45.2507,0
-5.7837,45.7304,0
-5.80946,46.2127,0
-5.83462,46.6974,0
-5.85918,47.1846,0
-5.88311,47.6742,0
-5.9064,48.1663,0
-5.92905,48.6609,0
-5.95105,49.158,0
-5.97237,49.6575,0
-5.99302,50.1595,0
-6.01297,50.6639,0
